user_id,gender,married,birthdate,has_children,home_country,home_city,home_airport,sign_up_date,first_session_date,last_session_date,last_booking_date,tenure_days,n_sessions,n_booking_sessions,n_trip_sessions,total_flight_spend,total_hotel_spend,total_spend,cancelled_trips,booking_rate,cancellation_rate,conversion_rate,avg_session_duration,avg_page_clicks,avg_distance_km,max_distance_km,avg_nights,max_nights,avg_seats,avg_rooms,avg_checked_bags,avg_trip_duration_days,max_trip_duration_days,avg_spend_per_trip,has_cancellation,has_flight_history,has_hotel_history,R_days,R_score,F_score,M_score,RFM_score,RFM_segment,RFM_persona,CLTV_3m,value_tier,risk_tier,complexity_score,complexity_tier,engagement_tier,n_completed_trips,very_low_risk,eligible_no_cancellation_fees,eligible_exclusive_discount,eligible_free_checked_bag,eligible_free_hotel_meal,eligible_free_hotel_night_with_flight,demo_cluster_k4,demo_cluster_name,cluster_k4,behavior_cluster_name,assigned_perk,perk_source
529678,F,False,1983-02-25,False,usa,houston,IAH,2023-01-14,2023-01-14 18:51:00,2023-07-19 18:15:00,2023-03-19 19:31:00,185,9,3,3,2078.08,2766.0,4844.08,0,0.3333333333333333,0.0,1.0,3.481481481481482,28.11111111111111,2345.095281243793,2627.52263250994,2.6666666666666665,3.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,4.666666666666667,5.0,1614.6933333333334,False,True,True,132.0,2,3,4,9,2-3-4,At Risk,2356.57945945946,Mid,None,2.7345095281243794,Simple,Mid,3,True,False,False,False,True,True,2,Young Singles,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
529689,F,True,1977-10-03,True,usa,san jose,SJC,2023-01-14,2023-01-14 09:56:00,2023-07-14 21:54:00,2023-04-09 16:14:00,181,9,4,4,2145.24,5390.0,7535.24,0,0.4444444444444444,0.0,1.0,1.5444444444444445,12.555555555555555,4124.793560549968,4124.793560549968,13.0,35.0,1.0,1.0,0.3333333333333333,3.0,3.0,1883.81,False,True,True,111.0,2,4,5,11,2-4-5,At Risk,3746.8044198895022,Mid,None,5.379146022721662,Complex,High,4,True,False,False,True,True,False,0,Established Families,3,Core Reliable Bookers,Free Checked Bag,Rule-based
529695,F,False,1987-06-05,False,usa,new york,LGA,2023-01-14,2023-01-14 21:01:00,2023-06-10 21:49:00,2023-06-10 21:49:00,147,9,5,5,3051.38,1727.0,4778.38,0,0.5555555555555556,0.0,1.0,2.287037037037037,18.444444444444443,2503.610369554183,3965.398670852146,3.75,6.0,1.4,1.5,0.4,4.4,7.0,955.676,False,True,True,48.0,4,5,4,13,4-5-4,Champions,2925.5387755102047,Mid,None,2.915361036955418,Simple,High,5,True,False,True,False,True,True,2,Young Singles,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
529704,F,True,1956-10-19,False,usa,dallas,DAL,2023-01-14,2023-01-14 16:45:00,2023-05-15 20:49:27,2023-03-14 20:45:00,121,9,2,3,4072.56,1530.0,5602.56,1,0.2222222222222222,0.5,0.5,15.029629629629628,35.888888888888886,10726.483602742934,10726.483602742934,6.0,6.0,1.0,1.0,0.0,16.0,16.0,2801.28,True,True,True,136.0,2,2,5,9,2-2-5,Can't Lose Them,4167.193388429752,Mid,High,7.772648360274292,Complex,Mid,1,False,False,False,True,False,False,1,Mature Couples,1,High-stakes & Fragile,Free Checked Bag,Rule-based
529734,F,True,1985-04-06,False,usa,philadelphia,PNE,2023-01-14,2023-01-14 14:18:00,2023-06-05 21:12:00,2023-06-05 21:12:00,142,8,5,5,2473.28,5230.0,7703.28,0,0.625,0.0,1.0,1.9229166666666664,15.5,2507.689914769033,4062.1275726591934,3.2,5.0,1.25,1.4,1.0,4.25,5.0,1540.656,False,True,True,53.0,4,5,5,14,4-5-5,Champions,4882.360563380282,High,None,2.810768991476903,Simple,High,5,True,False,True,False,True,True,1,Mature Couples,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
529737,F,True,1977-08-28,False,usa,los angeles,LAX,2023-01-14,2023-01-14 22:54:00,2023-04-01 20:11:00,,76,8,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.5416666666666667,12.5,,,,,,,,,,,False,False,False,440.0,1,1,1,3,1-1-1,Hibernating,0.0,Low,None,0.0,Simple,Low,0,True,False,True,False,False,False,1,Mature Couples,2,Browsers,Exclusive Discount,Rule-based
529768,M,True,1980-11-15,False,usa,los angeles,LAX,2023-01-14,2023-01-14 21:49:00,2023-06-07 11:45:00,2023-06-07 11:45:00,143,8,4,4,2035.99,994.0,3029.99,0,0.5,0.0,1.0,1.8520833333333333,15.0,2881.874410796084,3998.122669902163,3.0,6.0,1.0,1.0,0.25,4.75,8.0,757.4975,False,True,True,52.0,4,4,3,11,4-4-3,Loyal Customers,1906.9867132867128,Low,None,2.7631874410796082,Simple,High,4,True,False,False,False,True,True,1,Mature Couples,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
529781,F,True,1980-07-13,True,usa,lubbock,LBB,2023-01-14,2023-01-14 15:34:00,2023-05-09 13:40:00,2023-05-09 13:40:00,114,8,3,3,86.24,1415.0,1501.24,0,0.375,0.0,1.0,4.047916666666667,32.75,471.4454572517951,471.4454572517951,3.333333333333333,5.0,1.0,1.3333333333333333,1.0,2.0,2.0,500.41333333333336,False,True,True,81.0,3,3,2,8,3-3-2,Need Attention,1185.1894736842105,Low,None,1.9471445457251795,Simple,Mid,3,True,False,False,False,True,True,0,Established Families,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
529783,F,False,2002-06-28,False,usa,phoenix,PHX,2023-01-14,2023-01-14 00:34:00,2023-06-04 12:54:00,2023-06-04 12:54:00,141,9,2,2,0.0,6300.0,6300.0,0,0.2222222222222222,0.0,1.0,1.0796296296296295,8.444444444444445,,,4.5,5.0,,1.5,,,,3150.0,False,False,True,55.0,4,2,5,11,4-2-5,Big Spenders,4021.276595744681,Mid,None,2.6999999999999997,Simple,High,2,True,False,False,False,True,False,2,Young Singles,0,Hotel-led Planners,Free Hotel Meal,Rule-based
529787,F,True,1975-01-22,True,usa,dallas,DAL,2023-01-14,2023-01-14 03:50:00,2023-05-23 09:54:00,2023-03-02 05:08:00,129,8,4,4,973.5,821.0,1794.5,0,0.5,0.0,1.0,2.1604166666666664,17.375,1327.4243748499512,2283.102876374023,3.0,5.0,1.0,1.0,0.75,4.5,7.0,448.625,False,True,True,149.0,1,4,2,7,1-4-2,At Risk,1251.9767441860463,Low,None,2.6327424374849953,Simple,Mid,4,True,False,False,False,True,True,0,Established Families,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
529801,F,False,1981-01-08,True,usa,chicago,MDW,2023-01-14,2023-01-14 13:35:00,2023-07-04 13:00:00,2023-07-04 13:00:00,170,8,5,5,921.03,3985.0,4906.030000000001,0,0.625,0.0,1.0,2.091666666666667,16.875,1260.1896208179774,1659.0490878047617,5.75,9.0,1.0,1.0,0.75,5.75,11.0,981.206,False,True,True,25.0,5,5,4,14,5-5-4,Champions,2597.3100000000004,Mid,None,3.8260189620817973,Moderate,High,5,True,False,True,True,True,False,3,Young Families,3,Core Reliable Bookers,Free Checked Bag,Rule-based
529831,F,False,1995-11-17,False,usa,dallas,DAL,2023-01-14,2023-01-14 14:06:00,2023-05-25 22:26:00,2023-05-25 22:26:00,131,8,5,5,1199.33,4432.0,5631.33,0,0.625,0.0,1.0,2.03125,16.5,1729.338362150639,2613.814517839755,6.25,11.0,1.0,1.0,0.5,7.0,13.0,1126.266,False,True,True,64.0,3,5,5,13,3-5-5,Loyal Customers,3868.8526717557256,Mid,None,4.347933836215063,Moderate,High,5,True,False,True,True,True,False,2,Young Singles,3,Core Reliable Bookers,Free Checked Bag,Rule-based
529840,M,False,1977-01-11,False,usa,new york,LGA,2023-01-14,2023-01-14 18:52:00,2023-06-04 16:02:00,2023-01-15 16:40:00,140,8,1,1,109.03,0.0,109.03,0,0.125,0.0,1.0,2.4479166666666665,19.625,567.2430413127438,567.2430413127438,,,1.0,,1.0,1.0,1.0,109.03,False,True,False,195.0,1,1,1,3,1-1-1,Hibernating,70.09071428571428,Low,None,0.9567243041312744,Simple,Low,1,True,False,False,False,False,False,2,Young Singles,2,Browsers,Free Hotel Meal,Fallback
529845,F,True,1987-02-08,False,usa,cleveland,CLE,2023-01-14,2023-01-14 20:34:00,2023-06-30 15:37:00,2023-03-08 21:40:00,166,10,2,2,198.32,900.0,1098.3200000000002,0,0.2,0.0,1.0,1.4466666666666668,11.8,551.0953820313723,682.2141711459253,4.0,6.0,1.0,1.0,0.0,6.0,8.0,549.1600000000001,False,True,True,142.0,2,2,2,6,2-2-2,Hibernating,595.4746987951809,Low,None,3.155109538203137,Simple,Low,2,True,False,False,False,True,False,1,Mature Couples,3,Core Reliable Bookers,Free Hotel Meal,Rule-based
529857,F,True,1955-03-26,False,usa,jacksonville,NIP,2023-01-14,2023-01-14 17:12:00,2023-06-01 20:31:00,2023-01-18 19:46:00,138,9,1,1,0.0,5376.0,5376.0,0,0.1111111111111111,0.0,1.0,1.7796296296296297,14.333333333333334,,,24.0,24.0,,1.0,,,,5376.0,False,False,True,192.0,1,1,5,7,1-1-5,Can't Lose Them,3506.086956521739,Mid,None,14.399999999999999,Complex,Mid,1,True,False,False,False,True,False,1,Mature Couples,0,Hotel-led Planners,Free Hotel Meal,Rule-based
529879,F,False,1986-02-25,False,usa,philadelphia,PNE,2023-01-14,2023-01-14 15:28:00,2023-07-08 19:42:00,2023-04-19 10:54:00,175,8,4,4,1222.38,1520.0,2742.38,0,0.5,0.0,1.0,3.9666666666666655,31.875,1767.3717982733924,3379.840884903982,3.25,6.0,1.0,1.0,0.75,5.0,7.0,685.595,False,True,True,101.0,2,4,3,9,2-4-3,At Risk,1410.366857142857,Low,None,2.9017371798273395,Simple,Mid,4,True,False,False,False,True,True,2,Young Singles,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
529887,F,False,1985-06-05,True,usa,houston,IAH,2023-01-14,2023-01-14 19:49:00,2023-05-07 21:01:00,2023-02-12 21:10:00,113,8,1,1,590.21,118.0,708.21,0,0.125,0.0,1.0,1.2833333333333332,10.375,3017.977063147164,3017.977063147164,1.0,1.0,1.0,1.0,1.0,3.0,3.0,708.21,False,True,True,166.0,1,1,1,3,1-1-1,Hibernating,564.0610619469027,Low,None,1.8017977063147164,Simple,Low,1,True,False,False,False,True,False,3,Young Families,3,Core Reliable Bookers,Free Hotel Meal,Rule-based
529913,F,False,1989-01-24,False,usa,sacramento,SAC,2023-01-14,2023-01-14 16:30:00,2023-07-14 21:12:00,,181,8,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.9020833333333332,7.25,,,,,,,,,,,False,False,False,440.0,1,1,1,3,1-1-1,Hibernating,0.0,Low,None,0.0,Simple,Low,0,True,False,True,False,False,False,2,Young Singles,2,Browsers,Exclusive Discount,Rule-based
529940,F,True,1958-04-09,True,usa,nashville,BNA,2023-01-14,2023-01-14 19:36:00,2023-07-13 12:30:00,2023-05-12 16:00:00,179,9,3,3,326.8,973.0,1299.8,0,0.3333333333333333,0.0,1.0,1.9,15.333333333333334,997.792420010835,1229.7711374054752,2.5,3.0,1.0,1.0,1.0,5.0,6.0,433.26666666666665,False,True,True,78.0,3,3,2,8,3-3-2,Need Attention,653.5307262569833,Low,None,2.6497792420010837,Simple,Mid,3,True,False,False,False,True,True,0,Established Families,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
529972,F,True,1968-05-26,True,usa,wichita,IAB,2023-01-14,2023-01-14 16:08:00,2023-05-25 14:03:00,2023-03-28 18:13:00,130,8,3,3,1413.6,3681.0,5094.6,0,0.375,0.0,1.0,1.69375,13.625,1851.1693584133463,2047.20047109554,12.333333333333334,30.0,2.0,1.6666666666666667,1.0,5.5,8.0,1698.2,False,True,True,123.0,2,3,4,9,2-3-4,At Risk,3527.0307692307697,Mid,None,5.935116935841336,Complex,Mid,3,True,False,False,True,True,False,0,Established Families,3,Core Reliable Bookers,Free Checked Bag,Rule-based
530004,M,False,1980-11-09,False,usa,cincinnati,CVG,2023-01-14,2023-01-14 07:05:00,2023-05-30 20:37:00,2023-01-23 15:23:00,136,8,2,2,544.56,1834.0,2378.56,0,0.25,0.0,1.0,2.358333333333333,19.0,1525.5860755988406,1716.4149836956703,7.0,7.0,1.0,1.0,0.5,6.0,8.0,1189.28,False,True,True,187.0,1,2,3,6,1-2-3,Can't Lose Them,1574.0470588235294,Low,None,4.252558607559883,Moderate,Low,2,True,False,False,True,True,False,2,Young Singles,3,Core Reliable Bookers,Free Checked Bag,Rule-based
530039,F,False,1982-01-20,False,canada,ottawa,YOW,2023-01-14,2023-01-14 20:55:00,2023-06-28 06:28:00,2023-06-28 06:28:00,164,8,4,4,1340.5600000000002,4100.0,5440.56,0,0.5,0.0,1.0,2.720833333333333,22.125,1036.8655289045737,1730.1000164587642,3.333333333333333,5.0,1.5,1.6666666666666667,0.5,5.5,7.0,1360.14,False,True,True,31.0,4,4,5,13,4-4-5,Champions,2985.673170731708,Mid,None,3.003686552890457,Simple,High,4,True,False,True,False,True,True,2,Young Singles,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
530090,F,False,1981-02-14,True,usa,bakersfield,BFL,2023-01-14,2023-01-14 15:23:00,2023-07-05 22:45:00,2023-02-24 20:06:00,172,9,3,3,888.91,2134.0,3022.9100000000003,0,0.3333333333333333,0.0,1.0,1.6185185185185185,13.0,2063.768489712347,3963.3925263388633,2.6666666666666665,4.0,1.0,1.0,0.6666666666666666,2.6666666666666665,5.0,1007.6366666666668,False,True,True,154.0,1,3,3,7,1-3-3,At Risk,1581.7552325581396,Low,None,2.039710182304568,Simple,Mid,3,True,False,False,False,True,True,3,Young Families,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
530118,F,False,1981-03-25,False,usa,indianapolis,IND,2023-01-14,2023-01-14 17:47:00,2023-07-11 09:21:00,2023-07-11 09:21:00,177,7,4,4,985.57,1386.0,2371.57,0,0.5714285714285714,0.0,1.0,2.223809523809524,17.857142857142858,1616.446798014174,2912.932071417906,2.25,3.0,1.0,1.0,1.0,3.75,4.0,592.8925,False,True,True,18.0,5,4,3,12,5-4-3,Loyal Customers,1205.8830508474578,Low,None,2.2616446798014174,Simple,High,4,True,False,False,False,True,True,2,Young Singles,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
530188,F,False,1986-09-17,False,usa,san antonio,SKF,2023-01-14,2023-01-14 17:47:00,2023-07-16 07:09:00,2023-07-16 07:09:00,182,9,4,4,2211.22,3521.0,5732.22,0,0.4444444444444444,0.0,1.0,2.5148148148148146,20.22222222222222,2202.193947483067,2762.1109314428822,4.25,11.0,1.5,1.5,1.25,6.25,14.0,1433.055,False,True,True,13.0,5,4,5,14,5-4-5,Champions,2834.614285714286,Mid,None,3.7702193947483065,Moderate,High,4,True,False,True,True,True,False,2,Young Singles,3,Core Reliable Bookers,Free Checked Bag,Rule-based
530196,F,False,2006-09-03,False,usa,detroit,DTW,2023-01-14,2023-01-14 18:07:00,2023-07-08 07:20:43,2023-03-17 07:18:00,174,8,3,4,1604.46,6284.0,7888.46,1,0.375,0.3333333333333333,0.6666666666666667,16.229166666666668,34.875,2551.815940540588,2551.815940540588,8.75,14.0,2.0,1.0,1.0,15.0,15.0,2629.4866666666667,True,True,True,134.0,2,3,5,10,2-3-5,At Risk,4080.2379310344822,Mid,Medium,7.780181594054059,Complex,Mid,2,False,True,False,True,False,False,2,Young Singles,1,High-stakes & Fragile,No Cancellation Fees,Rule-based
530199,F,True,1978-07-19,False,usa,burlington,BTV,2023-01-14,2023-01-14 14:07:00,2023-07-10 08:29:00,2023-05-07 15:30:00,176,8,3,4,82.54,4024.0,4106.54,1,0.375,0.3333333333333333,0.6666666666666667,17.820833333333333,41.75,429.1688697845373,429.1688697845373,6.5,15.0,2.0,1.5,1.0,0.0,0.0,1368.8466666666666,True,True,True,83.0,3,3,4,10,3-3-4,Big Spenders,2099.935227272727,Low,Medium,4.342916886978454,Moderate,Mid,2,False,False,False,True,False,False,1,Mature Couples,3,Core Reliable Bookers,Free Checked Bag,Rule-based
530213,F,True,1975-06-14,False,usa,houston,HOU,2023-01-14,2023-01-14 20:02:00,2023-06-09 01:57:00,2023-06-09 01:57:00,145,9,3,3,795.6600000000001,804.0,1599.66,0,0.3333333333333333,0.0,1.0,1.7796296296296297,14.333333333333334,1631.4137168424074,2296.128625147638,2.6666666666666665,4.0,1.0,1.0,0.6666666666666666,4.333333333333333,5.0,533.22,False,True,True,50.0,4,3,2,9,4-3-2,Potential Loyalists,992.8924137931036,Low,None,2.496474705017574,Simple,Mid,3,True,False,False,False,True,True,1,Mature Couples,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
530223,F,True,1983-11-25,False,usa,tampa,TPA,2023-01-14,2023-01-14 20:55:00,2023-07-13 20:48:00,2023-07-13 20:48:00,179,8,3,3,654.85,1380.0,2034.85,0,0.375,0.0,1.0,1.2041666666666666,9.75,1788.9915928714845,1788.9915928714845,2.333333333333333,3.0,1.0,1.3333333333333333,0.5,4.0,5.0,678.2833333333333,False,True,True,15.0,5,3,2,10,5-3-2,Potential Loyalists,1023.108938547486,Low,None,2.2788991592871484,Simple,Mid,3,True,False,False,False,True,True,1,Mature Couples,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
530240,F,False,1978-01-14,True,usa,san antonio,SKF,2023-01-14,2023-01-14 15:28:00,2023-04-19 21:01:00,2023-02-17 17:27:00,95,8,2,2,1289.96,2260.0,3549.96,0,0.25,0.0,1.0,2.3354166666666663,18.75,2451.9331451115286,2569.3085301485,4.0,6.0,1.5,1.5,1.0,6.5,9.0,1774.98,False,True,True,162.0,1,2,4,7,1-2-4,Can't Lose Them,3363.12,Mid,None,3.7451933145111527,Moderate,Mid,2,True,False,False,True,True,False,3,Young Families,3,Core Reliable Bookers,Free Checked Bag,Rule-based
530277,F,False,1977-07-21,True,usa,austin,AUS,2023-01-14,2023-01-14 12:12:00,2023-07-14 04:01:00,2023-07-14 04:01:00,180,8,5,5,1853.13,3615.0,5468.13,0,0.625,0.0,1.0,2.7125,22.0,1568.2879248768452,2708.294381612006,4.4,11.0,1.2,1.2,0.6,6.0,13.0,1093.626,False,True,True,15.0,5,5,5,15,5-5-5,Champions,2734.065,Mid,None,3.5168287924876847,Simple,High,5,True,False,True,False,True,False,3,Young Families,3,Core Reliable Bookers,Exclusive Discount,Rule-based
530278,F,False,1969-08-24,False,usa,portland,PDX,2023-01-14,2023-01-27 22:26:00,2023-07-04 09:09:00,2023-07-04 09:09:00,157,7,3,3,1130.85,154.0,1284.85,0,0.4285714285714285,0.0,1.0,2.0904761904761906,16.714285714285715,1892.191689499604,3767.545388166942,1.0,2.0,1.6666666666666667,2.0,0.3333333333333333,2.6666666666666665,3.0,428.2833333333333,False,True,True,25.0,5,3,2,10,5-3-2,Potential Loyalists,736.5382165605095,Low,None,1.5225525022832938,Simple,Mid,3,True,False,False,False,True,True,2,Young Singles,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
530282,F,False,1986-01-01,False,usa,chicago,MDW,2023-01-14,2023-01-14 21:19:00,2023-07-02 19:48:00,2023-07-02 19:48:00,168,8,5,5,724.47,1651.0,2375.47,0,0.625,0.0,1.0,2.5770833333333334,20.625,991.9499541815376,1174.423089479478,4.0,6.0,1.0,1.25,0.25,5.25,8.0,475.094,False,True,True,27.0,5,5,3,13,5-5-3,Loyal Customers,1272.573214285714,Low,None,3.0241949954181537,Simple,High,5,True,False,False,False,True,False,2,Young Singles,3,Core Reliable Bookers,Free Hotel Meal,Rule-based
530298,F,False,1988-03-23,True,canada,winnipeg,YWG,2023-01-14,2023-01-14 18:40:00,2023-05-20 20:49:00,2023-05-20 20:49:00,126,9,3,3,673.36,1759.0,2432.36,0,0.3333333333333333,0.0,1.0,1.7611111111111113,14.22222222222222,1902.0362041479264,2049.0181771060256,3.333333333333333,5.0,1.0,1.3333333333333333,0.0,5.0,6.0,810.7866666666667,False,True,True,69.0,3,3,3,9,3-3-3,Need Attention,1737.4,Low,None,2.7902036204147924,Simple,Mid,3,True,False,False,False,True,True,3,Young Families,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
530315,M,False,1967-07-23,False,usa,san antonio,SAT,2023-01-14,2023-01-14 10:16:00,2023-05-21 12:07:00,2023-03-18 17:55:00,127,9,2,2,753.15,633.0,1386.15,0,0.2222222222222222,0.0,1.0,1.662962962962963,13.444444444444445,2238.848679413888,2238.848679413888,3.5,4.0,1.0,1.0,0.5,5.0,6.0,693.075,False,True,True,133.0,2,2,2,6,2-2-2,Hibernating,982.3110236220472,Low,None,2.973884867941389,Simple,Low,2,True,False,False,False,True,False,2,Young Singles,3,Core Reliable Bookers,Free Hotel Meal,Rule-based
530322,M,False,1978-08-16,True,canada,windsor,YQG,2023-01-14,2023-01-14 17:31:00,2023-05-12 11:44:00,2023-03-28 22:44:00,117,8,2,2,406.87,1848.0,2254.87,0,0.25,0.0,1.0,1.7125,13.875,1792.0191673231748,2540.9813290232987,2.5,4.0,1.0,1.0,1.5,2.0,4.0,1127.435,False,True,True,122.0,2,2,3,7,2-2-3,Can't Lose Them,1734.5153846153846,Low,None,1.9292019167323176,Simple,Mid,2,True,False,False,False,True,True,3,Young Families,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
530329,F,True,1972-06-08,True,usa,sacramento,MHR,2023-01-14,2023-01-14 21:15:00,2023-07-17 03:00:00,2023-01-16 18:45:00,183,10,1,1,705.79,0.0,705.79,0,0.1,0.0,1.0,2.305,18.5,4028.15417923768,4028.15417923768,,,1.0,,1.0,8.0,8.0,705.79,False,True,False,194.0,1,1,1,3,1-1-1,Hibernating,347.10983606557375,Low,None,5.502815417923768,Complex,Low,1,True,False,False,True,False,False,0,Established Families,2,Browsers,Free Checked Bag,Rule-based
530365,F,True,1973-04-09,False,usa,san antonio,RND,2023-01-14,2023-01-14 13:52:00,2023-06-21 15:52:00,2023-06-21 15:52:00,158,8,2,2,382.87,797.0,1179.87,0,0.25,0.0,1.0,2.035416666666667,16.375,1098.2347285487356,1820.2773047954847,3.0,5.0,1.0,1.0,0.5,5.0,7.0,589.935,False,True,True,38.0,4,2,2,8,4-2-2,Potential Loyalists,672.0778481012658,Low,None,2.7098234728548736,Simple,Mid,2,True,False,False,False,True,True,1,Mature Couples,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
530371,F,True,1992-07-20,True,usa,new york,LGA,2023-01-14,2023-01-14 19:51:00,2023-05-10 18:03:00,2023-05-10 18:03:00,115,8,3,3,668.52,2060.0,2728.52,0,0.375,0.0,1.0,2.1645833333333333,17.375,3417.157045255459,3417.157045255459,2.333333333333333,4.0,1.0,1.3333333333333333,0.0,3.0,3.0,909.5066666666668,False,True,True,80.0,3,3,3,9,3-3-3,Need Attention,2135.363478260869,Low,None,2.041715704525546,Simple,Mid,3,True,False,False,False,True,True,0,Established Families,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
530374,F,True,1991-03-24,False,usa,burlington,BTV,2023-01-14,2023-01-14 20:52:00,2023-05-11 20:05:00,2023-05-11 20:05:00,116,9,2,2,534.95,1096.0,1630.95,0,0.2222222222222222,0.0,1.0,1.4685185185185186,11.77777777777778,1549.2741681261598,2669.379466467782,4.0,4.0,1.0,1.0,0.5,6.0,7.0,815.475,False,True,True,78.0,3,2,2,7,3-2-2,Need Attention,1265.3922413793105,Low,None,3.354927416812616,Simple,Mid,2,True,False,False,False,True,False,1,Mature Couples,3,Core Reliable Bookers,Free Hotel Meal,Rule-based
530379,F,True,1980-10-11,False,usa,des moines,DSM,2023-01-14,2023-01-14 18:10:00,2023-07-20 12:09:00,2023-02-24 19:42:00,186,10,1,1,222.8,138.0,360.8,0,0.1,0.0,1.0,2.018333333333333,16.2,1194.7417524202576,1194.7417524202576,1.0,1.0,1.0,1.0,0.0,2.0,2.0,360.8,False,True,True,155.0,1,1,1,3,1-1-1,Hibernating,174.5806451612903,Low,None,1.1194741752420259,Simple,Low,1,True,False,False,False,True,False,1,Mature Couples,3,Core Reliable Bookers,Free Hotel Meal,Rule-based
530383,F,False,1993-02-26,False,usa,oakland,OAK,2023-01-14,2023-01-14 14:57:00,2023-07-09 17:37:00,2023-06-23 14:12:00,176,8,3,3,1185.62,639.0,1824.62,0,0.375,0.0,1.0,1.9625,15.75,2146.4924424533715,4135.14375965274,3.0,5.0,1.0,1.0,0.6666666666666666,4.0,7.0,608.2066666666666,False,True,True,36.0,4,3,2,9,4-3-2,Potential Loyalists,933.044318181818,Low,None,2.5479825775786704,Simple,Mid,3,True,False,False,False,True,True,2,Young Singles,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
530385,F,True,1980-06-21,False,canada,quebec,YQB,2023-01-14,2023-01-14 20:40:00,2023-07-14 16:26:00,2023-05-15 21:28:00,180,8,3,3,1084.62,888.0,1972.62,0,0.375,0.0,1.0,2.23125,18.0,2162.254250642073,3007.9653066222663,2.333333333333333,4.0,1.0,1.0,0.3333333333333333,4.0,5.0,657.54,False,True,True,74.0,3,3,2,8,3-3-2,Need Attention,986.31,Low,None,2.2828920917308744,Simple,Mid,3,True,False,False,False,True,True,1,Mature Couples,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
530421,M,True,1977-07-26,False,usa,detroit,DET,2023-01-14,2023-01-14 14:36:00,2023-06-08 16:33:00,2023-06-08 16:33:00,145,8,3,3,1101.23,3003.0,4104.2300000000005,0,0.375,0.0,1.0,1.8583333333333327,14.875,2510.4162811884926,3337.929388511403,5.333333333333333,8.0,1.0,1.0,0.0,5.333333333333333,10.0,1368.0766666666668,False,True,True,51.0,4,3,4,11,4-3-4,Big Spenders,2547.453103448276,Mid,None,3.551041628118849,Simple,High,3,True,False,False,False,True,False,1,Mature Couples,3,Core Reliable Bookers,Free Hotel Meal,Rule-based
530427,M,False,1979-02-24,False,usa,seattle,SEA,2023-01-14,2023-01-14 15:22:00,2023-06-05 18:53:00,2023-06-05 18:53:00,142,8,3,3,1270.67,1557.0,2827.67,0,0.375,0.0,1.0,3.4520833333333334,27.75,3721.543672431616,3782.674065365281,3.333333333333333,5.0,1.0,1.3333333333333333,1.0,3.5,5.0,942.5566666666668,False,True,True,54.0,4,3,3,10,4-3-3,Potential Loyalists,1792.1852112676056,Low,None,2.722154367243162,Simple,Mid,3,True,False,False,False,True,True,2,Young Singles,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
530453,F,False,2006-08-20,False,usa,montgomery,MXF,2023-01-14,2023-01-14 21:04:00,2023-07-11 09:23:00,,177,9,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.9444444444444444,7.555555555555555,,,,,,,,,,,False,False,False,440.0,1,1,1,3,1-1-1,Hibernating,0.0,Low,None,0.0,Simple,Low,0,True,False,True,False,False,False,2,Young Singles,2,Browsers,Exclusive Discount,Rule-based
530463,F,False,1985-03-25,False,usa,seattle,SEA,2023-01-14,2023-01-14 12:57:00,2023-06-04 16:37:00,2023-05-13 01:20:00,141,8,6,6,4030.55,6260.0,10290.55,0,0.75,0.0,1.0,3.095833333333333,25.0,2261.3920264721824,3817.655882485934,2.8,5.0,1.6666666666666667,1.8,0.1666666666666666,4.0,7.0,1715.0916666666665,False,True,True,77.0,3,5,5,13,3-5-5,Loyal Customers,6568.436170212764,High,None,2.466139202647218,Simple,High,6,True,False,True,False,True,True,2,Young Singles,3,Core Reliable Bookers,1 Free Hotel Night with Flight,Rule-based
